age_upon_intake_(years),time_in_shelter_days
3,8.834027778
9,3.851388889
2,35.87361111
1,11.46527778
1,10.18541667
0.082191781,27.75277778
0.246575342,3.8875
1,11.46527778
1,10.18402778
0.082191781,25.05277778
1,5.967361111
1,0.583333333
5,26.48333333
5,39.23194444
0.328767123,0.225
1,5.997222222
0.739726027,4.222916667
1,4.229166667
3,0.214583333
1,13.91805556
3,13.91805556
4,0.157638889
4,0.111805556
4,2.252083333
1,12.97152778
2,18.25
0.082191781,98.22777778
0.082191781,92.24722222
0.082191781,98.22638889
12,493.8527778
2,5.259722222
1,0.895833333
2,1.978472222
2,10.42430556
0.410958904,10.91666667
0.082191781,0.99375
0.082191781,0.99375
0.082191781,0.994444444
0.082191781,0.994444444
0.082191781,0.994444444
0.082191781,0.994444444
5,5.8125
2,0.85
12,4.958333333
2,1.091666667
15,0.251388889
5,1.025694444
4,6.072222222
1,6.114583333
0.082191781,4.018055556
0.082191781,11.08958333
0.076712329,36.94791667
9,8.06875
8,10.01041667
1,0.781944444
1,0.781944444
8,2.91875
10,2.91875
0.038356164,0.102083333
0.038356164,0.102083333
0.038356164,0.102777778
1,4.893055556
0.328767123,9.14375
0.328767123,7.134027778
2,0.888194444
10,2.992361111
0.410958904,9.140972222
0.410958904,4.063888889
0.493150685,10.71388889
0.082191781,6.095138889
0.082191781,6.086805556
0.082191781,6.09375
0.082191781,4.069444444
0.082191781,6.0625
1,24.99791667
0.082191781,35.91736111
0.082191781,8.851388889
0.082191781,9.015972222
2,7.959722222
0.739726027,7.084722222
3,5.775
2,0.684722222
0.410958904,0.0125
0.082191781,21.96875
0.164383562,9.030555556
5,2.866666667
0.076712329,0.017361111
13,0.763194444
13,9.179166667
0.164383562,4.267361111
0.164383562,4.417361111
1,43.38888889
2,604.95
4,1.028472222
3,1.028472222
1,11.17569444
6,4.297916667
0.082191781,4.5375
0.082191781,4.5375
0.082191781,4.5375
7,101.0611111
2,0.898611111
0.246575342,4.288194444
0.082191781,3.114583333
0.082191781,9.084722222
0.082191781,8.490972222
0.082191781,9.085416667
0.164383562,5.026388889
0.246575342,4.245833333
2,28.13125
5,11.10486111
16,0.022222222
0.164383562,4.181944444
2,38.10277778
0.164383562,55.99930556
0.076712329,37.17291667
0.076712329,72.24097222
0.076712329,72.24166667
0.246575342,2.13125
0.076712329,57.99236111
0.076712329,43.21875
0.057534247,0.120138889
0.057534247,0.120138889
0.057534247,0.120138889
0.164383562,2.138888889
0.164383562,0.904166667
1,21.19166667
3,5.077083333
3,23.8625
0.057534247,64.06736111
0.057534247,62.98472222
0.057534247,62.99305556
0.057534247,64.06805556
0.082191781,18.12638889
2,14.9625
2,144.0465278
2,9.124305556
2,2.884027778
0.410958904,0.722222222
0.410958904,0.722222222
0.246575342,4.026388889
0.164383562,6.133333333
2,10.97291667
2,21.01041667
2,11.73680556
2,22.93958333
2,30.07152778
0.246575342,4.013194444
2,4.8375
0.575342466,0.023611111
14,0.310416667
14,1.982638889
0.164383562,96.79305556
2,1.978472222
0.082191781,1.146527778
5,1.125
5,37.94652778
0.410958904,4.018055556
0.410958904,8.271527778
0.410958904,7.252777778
2,3.132638889
2,5.282638889
5,11.15208333
2,0.877083333
1,7.251388889
0.246575342,2.985416667
0.082191781,103.1215278
5,10.90208333
4,0.960416667
5,36.77152778
0.164383562,4.211111111
0.076712329,0.241666667
0.082191781,41.00416667
0.082191781,8.201388889
0.082191781,4.954861111
0.082191781,8.197916667
0.082191781,6.161111111
1,0.825
0.076712329,148.9381944
0.076712329,148.9381944
1,16.08541667
1,9.152777778
0.076712329,12.82152778
0.076712329,25.175
0.076712329,25.18958333
2,3.875694444
2,28.14513889
2,4.108333333
2,3.949305556
6,0.845833333
1,10.12638889
0.328767123,5.830555556
2,3.102777778
2,20.29375
0.328767123,5.071527778
3,0.013888889
8,16.08541667
8,38.85
0.410958904,0.829166667
2,0.021527778
0.082191781,4.085416667
4,4.046527778
2,41.91319444
0.082191781,21.97638889
0.082191781,20.98472222
0.082191781,21.12430556
0.082191781,4.028472222
3,0.855555556
0.038356164,0.049305556
0.575342466,28.24305556
2,4.002777778
3,15.27222222
0.082191781,10.03611111
0.082191781,31.90486111
2,10.84583333
1,176.6381944
2,6.172222222
1,13.41111111
0.164383562,0.138194444
3,13.37986111
1,0.070138889
1,0.114583333
0.082191781,31.3375
2,0.9125
0.246575342,0.025694444
0.164383562,6.202777778
7,4.080555556
3,0.299305556
11,4.190277778
0.164383562,55.26458333
0.164383562,19.31666667
0.164383562,19.31319444
0.164383562,47.28958333
0.246575342,0.28125
0.164383562,19.31458333
2,90.00555556
0.019178082,0.075
0.019178082,0.075
1,46.21319444
2,6.029166667
0.038356164,0.214583333
0.038356164,0.214583333
0.038356164,0.215277778
0.038356164,0.215277778
0.082191781,10.225
1,14.21458333
1,21.16111111
1,5.01875
1,28.00277778
2,4.1875
1,0.835416667
2,7.113888889
0.057534247,0.047916667
12,4.00625
0.057534247,0.048611111
0.057534247,0.048611111
1,9.224305556
1,6.168055556
0.057534247,0.048611111
3,0.149305556
3,14.02847222
0.246575342,8.129166667
0.019178082,0.072916667
0.019178082,0.072916667
0.019178082,0.072916667
0.019178082,0.073611111
0.019178082,0.073611111
0.082191781,6.064583333
2,0.738888889
0.002739726,7.715277778
0.002739726,3.825694444
0.002739726,3.826388889
0.002739726,3.826388889
1,0.669444444
9,0.094444444
0.493150685,8.0375
0.328767123,2.940972222
3,10.78680556
0.010958904,0.800694444
0.010958904,0.800694444
0.010958904,0.288888889
0.010958904,0.797916667
0.082191781,4.736111111
0.575342466,0.656944444
1,9.070138889
3,74.85347222
2,149.7513889
0.095890411,16.88541667
3,5.142361111
3,0.206944444
1,10.06666667
1,3.911805556
2,2.7
0.019178082,0.195833333
0.019178082,0.197916667
0.019178082,0.197916667
0.019178082,0.198611111
0.019178082,0.198611111
0.019178082,0.198611111
0.019178082,0.198611111
0.019178082,0.199305556
4,0.0125
3,27.02708333
0.575342466,8.05
0.082191781,5.281944444
6,13.95138889
5,0.104861111
5,3.079166667
5,3.022916667
5,0.366666667
5,0.04375
5,4.275694444
5,3.047916667
5,5.982638889
5,6.76875
5,3.017361111
0.082191781,5.35625
6,21.22569444
6,81.07986111
3,0.891666667
0.164383562,11.16111111
1,0.884027778
0.082191781,18.26180556
0.082191781,18.33611111
0.082191781,19.21666667
0.082191781,18.36944444
0.082191781,9.077777778
1,0.815972222
1,3.034027778
0.575342466,1.008333333
3,272.8659722
2,0.020138889
0.082191781,11.00416667
0.082191781,11.00416667
0.164383562,7.159722222
0.246575342,1.379861111
0.246575342,3.818055556
0.246575342,1.379861111
0.246575342,1.379861111
1,2.929861111
2,8.686111111
1,1.022916667
0.038356164,2.929861111
0.038356164,2.930555556
0.038356164,2.930555556
0.038356164,2.930555556
0.038356164,2.930555556
6,9.106944444
2,4.858333333
9,3.890277778
0.164383562,5.075
0.082191781,69.12291667
4,55.66527778
0.038356164,55.92708333
0.038356164,53.86111111
0.038356164,55.92708333
0.038356164,54.06388889
0.082191781,6.842361111
0.082191781,6.842361111
0.493150685,3.876388889
0.328767123,5.923611111
2,1.951388889
0.057534247,0.107638889
0.164383562,0.599305556
1,0.599305556
10,80.80625
5,0.757638889
2,38.47569444
3,27.62916667
0.904109589,192.8194444
0.076712329,22.66736111
0.076712329,28.85
0.076712329,14.56875
0.076712329,28.84861111
2,53.63333333
0.082191781,15.74930556
0.410958904,3.970138889
0.082191781,25.84027778
2,39.57152778
0.410958904,5.856944444
2,21.86805556
2,22.77847222
2,22.77847222
1,1.538194444
1,1.022222222
0.082191781,20.36666667
3,7.069444444
1,0.916666667
1,13.11388889
0.739726027,1.959027778
3,4.970833333
1,448.0263889
5,448.0256944
0.038356164,1.030555556
0.038356164,1.030555556
0.038356164,1.030555556
2,0.888888889
0.082191781,4.272222222
0.082191781,202.1243056
0.082191781,4.890972222
0.164383562,5.263888889
8,50.15069444
5,4.147916667
0.821917808,3.467361111
0.821917808,4.123611111
3,0.804861111
0.082191781,2.863194444
4,16.02361111
5,38.15972222
1,61.91736111
0.164383562,5.94375
6,5.0375
0.493150685,5.099305556
10,0.843055556
5,28.00833333
0.164383562,18.04305556
0.164383562,21.09027778
0.076712329,62.73472222
0.328767123,0.645833333
0.328767123,0.645833333
2,4.909722222
2,0.615972222
0.328767123,4.891666667
0.082191781,152.5631944
0.164383562,16.93194444
0.057534247,84.86597222
1,0.011111111
0.082191781,53.98263889
11,11.61736111
4,1.235416667
0.082191781,0.441666667
2,12.17569444
1,9.159722222
1,117.1694444
0.019178082,57.14236111
0.019178082,57.14166667
0.019178082,57.14375
1,0.915277778
0.076712329,0.011111111
0.076712329,0.009722222
0.164383562,79.32013889
0.164383562,75.33472222
0.164383562,12.09444444
0.164383562,8.252777778
2,1.2625
0.164383562,66.25416667
1,0.902083333
0.082191781,4.297222222
1,5.220138889
3,6.01875
2,0.108333333
2,16.93541667
0.076712329,300.8472222
4,22.16111111
0.082191781,18.20069444
0.164383562,5.15625
1,0.758333333
0.328767123,0.758333333
0.328767123,0.758333333
0.328767123,0.758333333
0.328767123,0.758333333
0.328767123,0.758333333
2,0.797222222
0.164383562,4.144444444
5,10.07847222
2,6.047916667
1,0.040972222
2,11.81319444
2,16.99930556
2,5.088888889
2,7.901388889
6,5.90625
5,8.770138889
2,11.91458333
1,0.625
3,30.89791667
0.005479452,0.442361111
0.005479452,0.442361111
0.005479452,0.443055556
0.005479452,0.443055556
0.082191781,4.247222222
4,27.05069444
0.575342466,27.99791667
4,27.05138889
0.019178082,0.115972222
2,224.9631944
0.082191781,7.936111111
2,53.07291667
2,3.296527778
1,15.98888889
1,22.20277778
2,93.18888889
2,101.2444444
0.164383562,15.28541667
2,0.86875
0.082191781,16.04305556
0.082191781,16.19305556
0.082191781,18.24722222
0.082191781,15.28680556
2,4.229861111
1,4.040972222
1,22.19513889
10,1.138194444
1,4.225
0.739726027,0.788194444
1,0.779166667
0.164383562,16.14027778
0.164383562,0.095833333
2,79.11041667
0.057534247,23.91458333
0.057534247,23.91597222
0.057534247,23.91597222
0.082191781,15.04166667
0.082191781,15.16805556
0.082191781,11.02361111
1,0.703472222
3,12.86527778
3,12.86458333
0.246575342,0.656944444
0.082191781,9.993055556
4,179.3618056
2,0.680555556
0.493150685,23.06944444
0.164383562,16.09861111
0.164383562,15.10625
0.164383562,5.077777778
0.164383562,15.11527778
2,0.1
6,4.895138889
0.082191781,17.02708333
0.082191781,4.943055556
2,2.791666667
0.076712329,0.827083333
0.076712329,0.829166667
2,4.367361111
4,4.095138889
3,5.061111111
0,56.34583333
0,57.0875
0,57.14722222
0,63.09444444
0,56.32777778
0,0.028472222
0.057534247,0.124305556
2,5.304166667
2,4.286111111
0.575342466,0.996527778
5,0.01875
2,28.27569444
0.164383562,11.06180556
2,6.299305556
2,7.179861111
8,2.853472222
0.076712329,0.521527778
0.076712329,0.521527778
5,218.2006944
0.076712329,0.521527778
0.739726027,1.069444444
1,0.004861111
2,4.003472222
2,3.106944444
5,46.28125
4,223.0138889
0.038356164,0.102777778
0.082191781,14.05555556
3,1.073611111
2,5.030555556
0.410958904,3.917361111
0.328767123,4.134722222
15,5.149305556
4,4.036111111
2,5.092361111
0.575342466,5.914583333
0.164383562,4.106944444
1,10.23194444
0.164383562,4.05625
11,0.913888889
0.164383562,0.683333333
3,2.292361111
3,2.629166667
5,123.0340278
5,5.266666667
5,1.377083333
2,59.18680556
5,148.2208333
14,12.16597222
10,5.026388889
0.164383562,4.271527778
4,0.304166667
0.082191781,198.1590278
0.082191781,59.01180556
0.164383562,13.22291667
3,11.05208333
0.575342466,27.25972222
0.410958904,0.846527778
2,4.182638889
12,2.096527778
8,0.093055556
6,0.957638889
3,3.041666667
0.493150685,4.172916667
0.082191781,6.144444444
0.164383562,69.20138889
0.082191781,6.06875
0.082191781,41.14375
1,0.838888889
4,4.126388889
4,0.821527778
0,0.05625
0.739726027,0.8875
5,4.0125
5,4.015277778
0.082191781,4.220833333
0.082191781,10.12430556
0.057534247,37.16875
9,0.023611111
10,4.909722222
2,12.87986111
0.057534247,0.09375
2,28.27916667
2,0.691666667
2,1.05625
2,166.725
0.164383562,4.703472222
0.493150685,0.154861111
0.082191781,0.108333333
0.076712329,0.108333333
1,1.33125
9,1.089583333
3,3.255555556
3,32.46180556
2,0.011111111
0.328767123,0.019444444
0.164383562,4.247916667
9,9.317361111
3,5.275694444
2,4.051388889
2,7.235416667
7,0.184722222
3,2.188888889
0.164383562,4.2
1,140.2583333
4,15.98333333
2,6.994444444
0.082191781,14.09166667
0.164383562,14.09166667
0.164383562,14.09166667
0.328767123,14.09097222
0.328767123,14.09097222
0.328767123,14.09097222
0.164383562,15.05
0.164383562,13.29444444
1,2.846527778
2,0.802777778
6,0.919444444
4,4.1875
1,9.095138889
1,10.12152778
0.164383562,7.125694444
0.164383562,10.06805556
2,2.192361111
4,3.127083333
0.164383562,3.883333333
2,2.200694444
0.328767123,6.0875
0.082191781,60.88819444
0.493150685,6.088888889
4,2.1375
2,2.884027778
2,1.058333333
8,0.061111111
2,166.8333333
6,2.789583333
2,8.917361111
1,0.653472222
14,0.775
0.082191781,9.925
2,48.75
0.01369863,0.004861111
1,2.438888889
1,0.363194444
2,0.406944444
0.082191781,10.68958333
0.082191781,6.753472222
0.082191781,12.55555556
4,5.320833333
3,60.18680556
6,0.163194444
4,12.09791667
0.082191781,26.24722222
0.164383562,3.260416667
4,3.288194444
0.082191781,5.080555556
3,2.838194444
3,10.78125
3,14.32152778
0.057534247,98.275
0.057534247,75.21527778
0.057534247,75.10416667
0.057534247,102.0680556
1,73.14583333
0.164383562,4.202777778
1,12.26597222
0.082191781,12.24513889
2,4.227083333
0.082191781,0.196527778
0.076712329,0.228472222
1,10.09513889
8,11.13194444
4,0.820138889
0.082191781,117.1256944
9,0.18125
3,4.165277778
0.328767123,12.16111111
0.328767123,0.778472222
0.082191781,9.964583333
0.082191781,9.965277778
0.082191781,9.964583333
15,8.814583333
5,5.886805556
10,3.85
5,5.886805556
2,10.075
2,8.773611111
2,9.136805556
2,5.998611111
2,4.014583333
0.575342466,6.084027778
1,2.622222222
0.821917808,14.24652778
8,9.875694444
2,5.763888889
0.082191781,10.85833333
0.164383562,9.397222222
2,0.917361111
2,0.004166667
0.076712329,66.25486111
1,19.25694444
1,1.245138889
1,0.213888889
1,0.133333333
1,5.184722222
1,0.827777778
1,7.218055556
1,21.31527778
2,20.78958333
2,1.870833333
2,64.17430556
3,3.911805556
2,5.270833333
0.082191781,24.03611111
0.082191781,24.03611111
5,1.086111111
5,0.203472222
2,5.001388889
2,6.253472222
2,13.08680556
1,18.68055556
0.904109589,3.243055556
0.821917808,3.930555556
2,19.82777778
1,0.785416667
0.164383562,0.785416667
0.164383562,0.785416667
2,13.79791667
1,17.02152778
0.328767123,4.227083333
0.076712329,53.92430556
0.076712329,53.92430556
0.076712329,53.92430556
0.076712329,11.00416667
0.076712329,11.00416667
0.076712329,11.00416667
0.019178082,0.23125
1,1.955555556
5,1.181944444
2,0.729861111
1,0.876388889
0.904109589,19.04375
0.082191781,0.684722222
0.082191781,148.8097222
0.082191781,65.97083333
0.082191781,51.60277778
0.082191781,148.8097222
0.082191781,65.97430556
0.082191781,46.03819444
3,1.070833333
0.082191781,0.451388889
0.082191781,85.05694444
1,41.22569444
1,4.250694444
10,5.072916667
0.328767123,4.140972222
0.082191781,15.23263889
5,3.308333333
4,69.04375
0.739726027,11.05833333
1,45.02986111
0.082191781,83.97847222
0.082191781,65.17777778
0.082191781,102.1611111
0.082191781,85.00833333
0.082191781,80.18680556
2,19.225
0.328767123,16.93125
0.328767123,6.184722222
10,4.225694444
5,4.940972222
12,12.92361111
0.328767123,4.144444444
0.328767123,4.126388889
13,0.821527778
0.038356164,0.195833333
1,0.711805556
0.082191781,3.78125
0.082191781,3.78125
0.082191781,3.78125
1,9.770138889
1,0.802777778
0.246575342,8.936111111
0.019178082,0.014583333
0.019178082,0.014583333
0.057534247,0.026388889
1,0.595833333
1,0.552083333
0.082191781,4.215972222
2,4.445833333
0.076712329,2.399305556
0.082191781,4.327777778
0.164383562,80.42847222
5,11.03819444
4,13.26597222
2,5.336111111
2,10.13472222
2,7.129166667
2,12.13541667
2,10.15763889
1,0.917361111
0.164383562,4.965277778
0.164383562,4.221527778
0.082191781,1.092361111
7,7.133333333
7,9.220833333
5,14.95902778
1,162.9388889
2,2.183333333
3,181.1923611
3,12.11041667
13,2.957638889
3,293.1618056
5,35.775
3,10.17222222
6,7.122222222
7,76.95555556
2,0.071527778
0.164383562,15.06111111
5,0.058333333
0.082191781,32.01736111
1,0.682638889
3,0.7
5,14.11805556
2,0.039583333
0.082191781,21.08611111
0.082191781,20.23055556
0.082191781,21.08680556
0.082191781,21.08680556
2,0.463888889
1,4.268055556
0.076712329,34.10138889
0.076712329,34.10208333
0.076712329,34.09722222
0.076712329,62.19305556
0.076712329,34.09513889
0.076712329,62.08611111
3,0.777083333
3,4.30625
1,142.8479167
2,0.894444444
1,8.213888889
0.082191781,8.125
12,0.111111111
0.164383562,4.255555556
0.328767123,5.040277778
0.328767123,8.052777778
